codi,Municipi,RBM_pers17,mun,Nom.Municipi,Cens,Votants,perc_participacio,Abstenció,perc_abst,1rpartit,2npartit,3rpartit,4tpartit,Codi comarca,Nom comarca,Vots.valids,PSC,ERC,JxCAT,VOX,CUP,ECP,Cs,PP,PDeCAT,PSC.perc,ERC.perc,JxCAT.perc,VOX.perc,CUP.perc,ECP.perc,Cs.perc,PP.perc,PDeCAT.perc,CodiINE,Poblacio,Hombres,Mujeres
8221,Sant Just Desvern,27639,sant just desvern,Sant Just Desvern,13385,8850,66.12,4535,33.88,PSC,JxCat,ERC,VOX,11,Baix Llobregat,8758,1943,1705,1759,606,589,557,576,451,395,22.185430463576157,19.467915049097968,20.08449417675268,6.919387988125143,6.725279744233843,6.359899520438455,6.576844028316968,5.149577529116237,4.5101621374743095,82212,18670,8951,9719
8222,Sant Llorenç d'Hortons,17004,sant llorenç d'hortons,Sant Llorenç d'Hortons,1855,1225,66.04,630,33.96,ERC,JxCat,PSC,CUP-G,3,Alt Penedès,1207,175,351,285,76,113,82,31,34,26,14.498757249378624,29.08036454018227,23.612261806130903,6.296603148301575,9.36205468102734,6.793703396851698,2.568351284175642,2.8169014084507045,2.1541010770505387,82227,2428,1234,1194
8223,Sant Llorenç Savall,14323,sant llorenç savall,Sant Llorenç Savall,1957,1080,55.19,877,44.81,ERC,JxCat,PSC,CUP-G,40,Vallès Occidental,1065,129,319,316,63,119,30,30,10,34,12.112676056338028,29.95305164319249,29.671361502347416,5.915492957746479,11.173708920187792,2.8169014084507045,2.8169014084507045,0.9389671361502347,3.1924882629107985,82233,2417,1216,1201
8224,Sant Martí de Centelles,14985,sant martí de centelles,Sant Martí de Centelles,884,524,59.28,360,40.72,ERC,JxCat,PSC,CUP-G,24,Osona,513,59,156,156,32,40,30,15,10,7,11.500974658869396,30.409356725146196,30.409356725146196,6.237816764132553,7.797270955165692,5.847953216374268,2.923976608187134,1.949317738791423,1.364522417153996,82248,1184,609,575
8225,Sant Martí d'Albars,15904,sant martí d'albars,Sant Martí d'Albars,97,69,71.13,28,28.87,JxCat,ERC,CUP-G,PDeCAT,24,Osona,69,0,14,40,0,8,1,0,0,5,0,20.28985507246377,57.971014492753625,0,11.594202898550725,1.4492753623188406,0,0,7.246376811594203,82251,114,57,57
8226,Sant Martí de Tous,15680,sant martí de tous,Sant Martí de Tous,928,695,74.89,233,25.11,JxCat,ERC,CUP-G,PSC,6,Anoia,680,50,218,229,11,90,12,11,8,34,7.352941176470589,32.05882352941177,33.6764705882353,1.6176470588235297,13.23529411764706,1.7647058823529411,1.6176470588235297,1.1764705882352942,5,82264,1228,634,594
8227,Sant Martí Sarroca,14282,sant martí sarroca,Sant Martí Sarroca,2424,1376,56.77,1048,43.23,JxCat,ERC,CUP-G,PSC,3,Alt Penedès,1352,166,336,388,52,182,67,30,17,78,12.278106508875739,24.85207100591716,28.698224852071007,3.8461538461538463,13.461538461538462,4.955621301775148,2.2189349112426036,1.257396449704142,5.769230769230769,82270,3261,1605,1656
8228,Sant Martí Sesgueioles,14281,sant martí sesgueioles,Sant Martí Sesgueioles,287,200,69.69,87,30.31,JxCat,ERC,CUP-G,PSC,6,Anoia,192,13,54,62,9,19,8,3,6,12,6.770833333333333,28.125,32.29166666666667,4.6875,9.895833333333332,4.166666666666666,1.5625,3.125,6.25,82286,342,178,164
8229,Sant Mateu de Bages,16515,sant mateu de bages,Sant Mateu de Bages,513,372,72.51,141,27.49,JxCat,ERC,PDeCAT,CUP-G,7,Bages,366,31,97,128,7,32,7,5,2,51,8.469945355191257,26.50273224043716,34.97267759562842,1.912568306010929,8.743169398907105,1.912568306010929,1.366120218579235,0.546448087431694,13.934426229508196,82299,608,313,295
8230,Premià de Dalt,20226,premià de dalt,Premià de Dalt,7707,4615,59.88,3092,40.12,JxCat,ERC,PSC,VOX,21,Maresme,4564,900,933,1108,383,254,234,318,168,170,19.71954425942156,20.44259421560035,24.27695004382121,8.39176161262051,5.565293602103418,5.127081507449606,6.967572304995617,3.6809815950920246,3.724802804557406,82303,10441,5201,5240
8231,Sant Pere de Ribes,14606,sant pere de ribes,Sant Pere de Ribes,21551,10597,49.17,10954,50.83,PSC,ERC,JxCat,VOX,17,Garraf,10467,2824,2083,1657,1006,738,778,725,311,123,26.980032483041942,19.90064010700296,15.83070602847043,9.611158880290436,7.05073086844368,7.432884303047674,6.9265310021973825,2.9712429540460494,1.1751218114072801,82310,31111,15456,15655
8232,Sant Pere de Riudebitlles,14989,sant pere de riudebitlles,Sant Pere de Riudebitlles,1798,1041,57.9,757,42.1,ERC,JxCat,PSC,CUP-G,3,Alt Penedès,1024,141,302,302,19,128,39,14,14,50,13.76953125,29.4921875,29.4921875,1.85546875,12.5,3.80859375,1.3671875,1.3671875,4.8828125,82325,2380,1191,1189
8233,Sant Pere de Torelló,15548,sant pere de torelló,Sant Pere de Torelló,1876,1110,59.17,766,40.83,JxCat,ERC,CUP-G,PSC,24,Osona,1099,90,292,503,22,116,12,9,3,18,8.18926296633303,26.56960873521383,45.768880800727935,2.001819836214741,10.555050045495905,1.0919017288444042,0.8189262966333031,0.27297543221110104,1.6378525932666061,82331,2470,1276,1194
8234,Sant Pere de Vilamajor,16028,sant pere de vilamajor,Sant Pere de Vilamajor,3513,1884,53.63,1629,46.37,ERC,JxCat,PSC,CUP-G,41,Vallès Oriental,1849,237,504,446,109,203,116,74,44,49,12.817739318550567,27.25797728501893,24.121146565711197,5.895078420767982,10.978907517577069,6.273661438615467,4.002163331530557,2.3796646836127637,2.650081124932396,82346,4544,2279,2265
8235,Sant Pol de Mar,19247,sant pol de mar,Sant Pol de Mar,3976,2602,65.44,1374,34.56,JxCat,ERC,PSC,CUP-G,21,Maresme,2572,278,630,964,76,235,113,66,46,108,10.808709175738725,24.494556765163296,37.480559875583204,2.9548989113530326,9.136858475894245,4.3934681181959565,2.5660964230171075,1.7884914463452566,4.199066874027993,82359,5428,2690,2738
8236,Sant Quintí de Mediona,12619,sant quintí de mediona,Sant Quintí de Mediona,1609,892,55.44,717,44.56,ERC,JxCat,PSC,CUP-G,3,Alt Penedès,874,93,287,254,26,90,26,22,16,44,10.640732265446225,32.837528604118994,29.061784897025174,2.9748283752860414,10.297482837528605,2.9748283752860414,2.517162471395881,1.8306636155606408,5.034324942791762,82362,2317,1192,1125
8237,Sant Quirze de Besora,15631,sant quirze de besora,Sant Quirze de Besora,1633,1039,63.63,594,36.37,JxCat,ERC,CUP-G,PSC,24,Osona,1021,102,266,403,20,114,21,8,14,41,9.990205680705191,26.05288932419197,39.47110675808032,1.9588638589618024,11.165523996082271,2.056807051909892,0.7835455435847208,1.3712047012732616,4.015670910871695,82378,2154,1041,1113
8238,Sant Quirze del Vallès,23937,sant quirze del vallès,Sant Quirze del Vallès,14968,9578,63.99,5390,36.01,JxCat,ERC,PSC,VOX,40,Vallès Occidental,9470,1747,2228,2339,712,544,522,557,309,344,18.447729672650475,23.526927138331573,24.699049630411825,7.518479408658924,5.7444561774023235,5.5121436114044355,5.881731784582893,3.2629355860612463,3.6325237592397044,82384,20195,9901,10294
8239,Sant Quirze Safaja,24571,sant quirze safaja,Sant Quirze Safaja,476,302,63.45,174,36.55,JxCat,ERC,PSC,VOX,42,Moianès,299,41,64,83,21,15,14,17,17,18,13.712374581939798,21.40468227424749,27.759197324414714,7.023411371237458,5.016722408026756,4.682274247491638,5.68561872909699,5.68561872909699,6.0200668896321075,82397,631,346,285
8240,Sant Sadurní d'Anoia,17248,sant sadurní d'anoia,Sant Sadurní d'Anoia,9481,5518,58.2,3963,41.8,ERC,JxCat,PSC,CUP-G,3,Alt Penedès,5443,1002,1451,1327,206,483,385,127,121,248,18.408965643946352,26.658092963439277,24.379937534447915,3.7846775675179125,8.873782840345399,7.073305162594158,2.333272092595995,2.223038765386735,4.55631085798273,82401,12841,6328,6513
8241,Sant Sadurní d'Osormort,.,sant sadurní d'osormort,Sant Sadurní d'Osormort,66,51,77.27,15,22.73,JxCat,ERC,CUP-G,PSC,24,Osona,51,6,9,24,2,6,2,2,0,0,11.76470588235294,17.647058823529413,47.05882352941176,3.9215686274509802,11.76470588235294,3.9215686274509802,3.9215686274509802,0,0,82418,76,46,30
8242,Marganell,15030,marganell,Marganell,226,135,59.73,91,40.27,JxCat,ERC,CUP-G,PSC,7,Bages,135,10,40,46,5,13,5,2,3,10,7.4074074074074066,29.629629629629626,34.074074074074076,3.7037037037037033,9.62962962962963,3.7037037037037033,1.4814814814814816,2.2222222222222223,7.4074074074074066,82423,266,127,139
8243,Santa Cecília de Voltregà,20601,santa cecília de voltregà,Santa Cecília de Voltregà,152,109,71.71,43,28.29,JxCat,ERC,CUP-G,PDeCAT,24,Osona,106,3,29,55,0,6,0,1,1,5,2.8301886792452833,27.358490566037734,51.886792452830186,0,5.660377358490567,0,0.9433962264150944,0.9433962264150944,4.716981132075472,82439,182,100,82
8244,Santa Coloma de Cervelló,17849,santa coloma de cervelló,Santa Coloma de Cervelló,6207,3789,61.04,2418,38.96,ERC,PSC,JxCat,ECP-PEC,11,Baix Llobregat,3733,960,971,495,239,208,376,261,89,46,25.716581837664076,26.011251004553976,13.260112510045541,6.40235735333512,5.571926064827217,10.072327886418432,6.991695687114921,2.384141441200107,1.2322528797214036,82444,8268,4037,4231
8245,Santa Coloma de Gramenet,11478,santa coloma de gramenet,Santa Coloma de Gramenet,76749,34091,44.42,42658,55.58,PSC,ERC,VOX,ECP-PEC,13,Barcelonès,33599,14000,5015,1601,3319,1144,3296,2850,1508,184,41.667906782939966,14.926039465460281,4.765022768534777,9.878270186612696,3.40486323997738,9.809815768326438,8.482395309384207,4.4882288163338195,0.5476353462900682,82457,120443,59527,60916
8246,Santa Eugènia de Berga,15266,santa eugènia de berga,Santa Eugènia de Berga,1693,1093,64.56,600,35.44,JxCat,ERC,CUP-G,PSC,24,Osona,1082,68,268,546,19,108,18,7,10,25,6.284658040665435,24.76894639556377,50.46210720887245,1.756007393715342,9.981515711645102,1.6635859519408502,0.6469500924214419,0.9242144177449169,2.310536044362292,82460,2278,1161,1117
8247,Santa Eulàlia de Riuprimer,16349,santa eulàlia de riuprimer,Santa Eulàlia de Riuprimer,1013,720,71.08,293,28.92,JxCat,ERC,CUP-G,PSC,24,Osona,699,39,175,296,12,94,19,7,7,36,5.579399141630901,25.035765379113016,42.34620886981402,1.7167381974248928,13.447782546494993,2.7181688125894135,1.0014306151645207,1.0014306151645207,5.150214592274678,82476,1383,700,683
8248,Santa Eulàlia de Ronçana,16054,santa eulàlia de ronçana,Santa Eulàlia de Ronçana,5805,3055,52.63,2750,47.37,ERC,JxCat,PSC,CUP-G,41,Vallès Oriental,3021,515,809,762,161,251,182,160,68,49,17.04733531943065,26.77921218139689,25.223435948361473,5.329361138695797,8.308507116848727,6.024495200264813,5.29625951671632,2.2509102946044357,1.6219794769943725,82482,7426,3729,3697
8249,Santa Fe del Penedès,16017,santa fe del penedès,Santa Fe del Penedès,282,230,81.56,52,18.44,JxCat,ERC,CUP-G,PSC,3,Alt Penedès,225,22,49,76,12,29,10,5,3,11,9.777777777777779,21.777777777777775,33.77777777777778,5.333333333333334,12.88888888888889,4.444444444444445,2.2222222222222223,1.3333333333333335,4.888888888888889,82495,367,180,187
8250,Santa Margarida de Montbui,11508,santa margarida de montbui,Santa Margarida de Montbui,7194,3141,43.66,4053,56.34,PSC,ERC,VOX,JxCat,6,Anoia,3083,1059,569,277,331,140,221,233,92,93,34.349659422640286,18.45604930262731,8.984755108660396,10.736295815763865,4.5410314628608495,7.168342523516055,7.557573791761271,2.9841063898799867,3.016542328900422,82508,10225,5148,5077
8251,Santa Margarida i els Monjos,13350,santa margarida i els monjos,Santa Margarida i els Monjos,5181,2648,51.11,2533,48.89,PSC,ERC,JxCat,VOX,3,Alt Penedès,2613,732,629,427,206,147,150,137,52,58,28.013777267508612,24.071947952544967,16.341370072713357,7.883658629927287,5.625717566016074,5.7405281285878305,5.243015690776884,1.9900497512437811,2.219670876387294,82515,7676,3919,3757
8252,Barberà del Vallès,15157,barberà del vallès,Barberà del Vallès,24879,12703,51.06,12176,48.94,PSC,ERC,VOX,ECP-PEC,40,Vallès Occidental,12500,4286,2258,851,1356,484,1231,1140,507,132,34.288000000000004,18.064,6.808,10.847999999999999,3.872,9.847999999999999,9.120000000000001,4.056,1.056,82520,33334,16395,16939
8253,Santa Maria de Besora,14236,santa maria de besora,Santa Maria de Besora,132,92,69.7,40,30.3,JxCat,ERC,CUP-G,PSC,24,Osona,90,6,22,39,0,11,3,0,0,3,6.666666666666667,24.444444444444443,43.333333333333336,0,12.222222222222221,3.3333333333333335,0,0,3.3333333333333335,82536,161,84,77
8254,"Esquirol, L'",17502,"esquirol, l'","Esquirol, l'",1762,1288,73.1,474,26.9,JxCat,ERC,CUP-G,ECP-PEC,24,Osona,1277,38,351,547,11,209,43,1,2,43,2.975724353954581,27.48629600626468,42.834768989819885,0.8613938919342208,16.366483946750197,3.3672670321064997,0.07830853563038372,0.15661707126076743,3.3672670321064997,82541,2186,1098,1088
8255,Santa Maria de Merlès,15419,santa maria de merlès,Santa Maria de Merlès,124,89,71.77,35,28.23,JxCat,ERC,CUP-G,PDeCAT,14,Berguedà,89,1,19,38,1,18,3,0,0,7,1.1235955056179776,21.34831460674157,42.69662921348314,1.1235955056179776,20.224719101123593,3.3707865168539324,0,0,7.865168539325842,82554,184,89,95
8256,Santa Maria de Martorelles,16487,santa maria de martorelles,Santa Maria de Martorelles,692,425,61.42,267,38.58,ERC,JxCat,PSC,ECP-PEC,41,Vallès Oriental,420,53,114,78,26,50,51,12,8,9,12.619047619047619,27.142857142857142,18.571428571428573,6.190476190476191,11.904761904761903,12.142857142857142,2.857142857142857,1.9047619047619049,2.142857142857143,82567,890,446,444
8257,Santa Maria de Miralles,18195,santa maria de miralles,Santa Maria de Miralles,106,76,71.7,30,28.3,JxCat,ERC,PDeCAT,PSC,6,Anoia,75,7,15,23,3,6,5,0,1,12,9.333333333333334,20,30.666666666666664,4,8,6.666666666666667,0,1.3333333333333335,16,82573,119,64,55
8258,Santa Maria d'Oló,14266,santa maria d'oló,Santa Maria d'Oló,839,588,70.08,251,29.92,ERC,JxCat,CUP-G,PSC,42,Moianès,580,23,200,200,4,102,8,5,6,18,3.9655172413793105,34.48275862068966,34.48275862068966,0.6896551724137931,17.586206896551722,1.3793103448275863,0.8620689655172413,1.0344827586206897,3.103448275862069,82589,1024,518,506
8259,Santa Maria de Palautordera,15396,santa maria de palautordera,Santa Maria de Palautordera,7108,4371,61.49,2737,38.51,JxCat,ERC,PSC,CUP-G,41,Vallès Oriental,4322,669,1102,1278,193,423,238,120,81,113,15.478944932901435,25.497454881999076,29.569643683479867,4.465525219805645,9.787135585377142,5.506709856547895,2.776492364645997,1.8741323461360482,2.6145303100416477,82592,9630,4870,4760
8260,Santa Perpètua de Mogoda,14806,santa perpètua de mogoda,Santa Perpètua de Mogoda,18704,9460,50.58,9244,49.42,PSC,ERC,VOX,JxCat,40,Vallès Occidental,9301,2913,1890,943,1007,371,830,743,333,117,31.31921298785077,20.320395656381034,10.138694764003871,10.826792817976562,3.988818406622944,8.923771637458337,7.98838834533921,3.5802601870766586,1.257929254918826,82606,25999,13083,12916
8261,Santa Susanna,15545,santa susanna,Santa Susanna,2447,1388,56.72,1059,43.28,ERC,JxCat,PSC,VOX,21,Maresme,1375,246,313,271,130,104,84,122,42,32,17.89090909090909,22.763636363636365,19.70909090909091,9.454545454545455,7.563636363636364,6.109090909090909,8.872727272727273,3.0545454545454547,2.327272727272727,82613,3548,1775,1773
8262,Sant Vicenç de Castellet,13402,sant vicenç de castellet,Sant Vicenç de Castellet,6968,3323,47.69,3645,52.31,ERC,JxCat,PSC,CUP-G,7,Bages,3264,660,858,738,215,218,184,155,69,79,20.22058823529412,26.286764705882355,22.610294117647058,6.5870098039215685,6.678921568627451,5.637254901960785,4.748774509803921,2.1139705882352944,2.420343137254902,82628,9767,4892,4875
8263,Sant Vicenç dels Horts,14068,sant vicenç dels horts,Sant Vicenç dels Horts,21241,10391,48.92,10850,51.08,PSC,ERC,VOX,Cs,11,Baix Llobregat,10221,3029,2719,707,1215,358,729,770,334,145,29.63506506212699,26.602093728597985,6.917131396145192,11.887290871734663,3.5025927013012423,7.132374523040798,7.533509441346248,3.2677820174151258,1.4186478818119557,82634,28268,14044,14224
8264,Sant Vicenç de Montalt,24027,sant vicenç de montalt,Sant Vicenç de Montalt,4693,2823,60.15,1870,39.85,JxCat,ERC,PSC,VOX,21,Maresme,2789,400,530,800,275,118,108,194,139,136,14.342058085335246,19.0032269630692,28.684116170670492,9.860164933667981,4.230907135173897,3.872355683040516,6.955898171387593,4.9838651846539985,4.876299749013984,82649,6452,3245,3207
8265,Sant Vicenç de Torelló,16888,sant vicenç de torelló,Sant Vicenç de Torelló,1621,1132,69.83,489,30.17,JxCat,ERC,CUP-G,PSC,24,Osona,1116,80,260,472,20,176,21,12,8,39,7.168458781362006,23.297491039426525,42.29390681003584,1.7921146953405016,15.770609318996415,1.881720430107527,1.0752688172043012,0.7168458781362007,3.494623655913978,82652,2058,1023,1035
8266,Cerdanyola del Vallès,17739,cerdanyola del vallès,Cerdanyola del Vallès,43468,24023,55.27,19445,44.73,PSC,ERC,JxCat,ECP-PEC,40,Vallès Occidental,23727,7089,4404,2935,1871,1445,2264,1771,993,388,29.877354912125426,18.561132886584904,12.369873983225862,7.885531251317065,6.09010831542125,9.541872128798415,7.464070468242929,4.18510557592616,1.6352678383276438,82665,57855,28284,29571
8267,Sentmenat,15459,sentmenat,Sentmenat,6897,3609,52.33,3288,47.67,ERC,PSC,JxCat,VOX,40,Vallès Occidental,3554,806,841,682,340,286,254,135,88,50,22.678671918964547,23.663477771525045,19.189645469893076,9.566685424873382,8.047270680922903,7.14687675858188,3.7985368598761955,2.4760832864378166,1.4068655036578503,82671,9235,4681,4554
8268,Cercs,14975,cercs,Cercs,979,583,59.55,396,40.45,ERC,JxCat,PSC,CUP-G,14,Berguedà,571,76,193,174,17,53,13,12,6,18,13.309982486865149,33.80035026269702,30.472854640980735,2.9772329246935203,9.281961471103326,2.276707530647986,2.1015761821366024,1.0507880910683012,3.1523642732049035,82687,1150,568,582
8269,Seva,17211,seva,Seva,2780,1748,62.88,1032,37.12,JxCat,ERC,CUP-G,PSC,24,Osona,1728,115,446,718,68,191,49,19,21,59,6.6550925925925934,25.810185185185187,41.550925925925924,3.935185185185185,11.05324074074074,2.8356481481481484,1.099537037037037,1.215277777777778,3.4143518518518516,82690,3544,1806,1738
8270,Sitges,21084,sitges,Sitges,19238,10767,55.97,8471,44.03,PSC,ERC,JxCat,VOX,17,Garraf,10649,2456,2107,2057,1020,496,627,821,518,351,23.063198422387078,19.785895389238426,19.316367734059536,9.578364165649358,4.657714339374589,5.887876795943281,7.709644098037375,4.864306507653301,3.296084139355808,82704,29553,14811,14742
8271,Sobremunt,.,sobremunt,Sobremunt,65,36,55.38,29,44.62,CUP-G,JxCat,ERC,ECP-PEC,24,Osona,36,0,4,10,0,16,3,0,0,1,0,11.11111111111111,27.77777777777778,0,44.44444444444444,8.333333333333332,0,0,2.7777777777777777,82711,78,34,44
8272,Sora,12623,sora,Sora,162,116,71.6,46,28.4,JxCat,ERC,CUP-G,PDeCAT,24,Osona,115,2,29,42,0,21,3,2,0,10,1.7391304347826086,25.217391304347824,36.52173913043478,0,18.26086956521739,2.608695652173913,1.7391304347826086,0,8.695652173913043,82726,212,121,91
8273,Subirats,15454,subirats,Subirats,2423,1649,68.06,774,31.94,JxCat,ERC,CUP-G,PSC,3,Alt Penedès,1627,150,443,514,51,243,55,25,29,94,9.21942224953903,27.228027043638598,31.591886908420406,3.1346035648432697,14.935464044253226,3.380454824830977,1.5365703749231714,1.782421634910879,5.777504609711125,82732,3104,1619,1485
8274,Súria,16523,súria,Súria,4598,2601,56.57,1997,43.43,PSC,ERC,JxCat,CUP-G,7,Bages,2563,722,611,583,111,173,115,103,49,54,28.17011314865392,23.83925087787749,22.746781115879827,4.330862270776434,6.7499024580569635,4.486929379633242,4.0187280530628176,1.911822083495903,2.1069059695669137,82747,5948,2894,3054
8275,Tavèrnoles,22185,tavèrnoles,Tavèrnoles,249,179,71.89,70,28.11,JxCat,ERC,CUP-G,PDeCAT,24,Osona,178,10,41,75,1,29,3,0,1,12,5.617977528089887,23.03370786516854,42.13483146067416,0.5617977528089888,16.292134831460675,1.6853932584269662,0,0.5617977528089888,6.741573033707865,82750,322,166,156
8276,Tagamanent,14957,tagamanent,Tagamanent,241,147,61,94,39,JxCat,ERC,ECP-PEC,PSC,41,Vallès Oriental,147,12,41,45,10,11,15,5,0,7,8.16326530612245,27.89115646258503,30.612244897959183,6.802721088435375,7.482993197278912,10.204081632653061,3.4013605442176873,0,4.761904761904762,82763,318,161,157
8277,Talamanca,17970,talamanca,Talamanca,174,122,70.11,52,29.89,JxCat,ERC,PDeCAT,PSC,7,Bages,121,9,41,43,0,7,3,1,5,11,7.43801652892562,33.88429752066116,35.53719008264463,0,5.785123966942149,2.479338842975207,0.8264462809917356,4.132231404958678,9.090909090909092,82779,209,118,91
8278,Taradell,16661,taradell,Taradell,4999,3229,64.59,1770,35.41,JxCat,ERC,CUP-G,PSC,24,Osona,3199,177,756,1547,65,350,63,20,35,103,5.5329790559549865,23.63238512035011,48.35886214442014,2.031884964051266,10.940919037199125,1.9693654266958425,0.6251953735542357,1.0940919037199124,3.219756173804314,82785,6640,3326,3314
8279,Terrassa,14538,terrassa,Terrassa,156483,78069,50.59,76259,49.41,PSC,ERC,JxCat,VOX,40,Vallès Occidental,77100,19964,16172,12839,7080,4252,5831,4931,2580,1565,25.893644617380023,20.975356679636835,16.652399481193257,9.182879377431908,5.514915693904021,7.562905317769131,6.395590142671854,3.3463035019455254,2.0298313878080414,82798,223627,109948,113679
